Transaction,Item,date_time,weekday_weekend
5021,Coffee,21-01-2017 08:58,weekend
5021,Pastry,21-01-2017 08:58,weekend
5022,Coffee,21-01-2017 09:13,weekend
5022,Medialuna,21-01-2017 09:13,weekend
5022,Pastry,21-01-2017 09:13,weekend
5023,Coffee,21-01-2017 09:15,weekend
5024,Cake,21-01-2017 09:19,weekend
5025,Medialuna,21-01-2017 09:21,weekend
5026,Coffee,21-01-2017 09:22,weekend
5027,Farm House,21-01-2017 09:45,weekend
5028,Bread,21-01-2017 09:46,weekend
5028,Brownie,21-01-2017 09:46,weekend
5029,Brownie,21-01-2017 09:51,weekend
5029,Coffee,21-01-2017 09:51,weekend
5030,Scandinavian,21-01-2017 09:57,weekend
5030,Bread,21-01-2017 09:57,weekend
5030,Alfajores,21-01-2017 09:57,weekend
5031,Bread,21-01-2017 09:59,weekend
5032,Medialuna,21-01-2017 10:14,weekend
5032,Bread,21-01-2017 10:14,weekend
5033,Bread,21-01-2017 10:15,weekend
5033,Pastry,21-01-2017 10:15,weekend
5034,Coffee,21-01-2017 10:21,weekend
5035,Scone,21-01-2017 10:28,weekend
5035,Tea,21-01-2017 10:28,weekend
5035,Juice,21-01-2017 10:28,weekend
5035,Medialuna,21-01-2017 10:28,weekend
5036,Tiffin,21-01-2017 10:30,weekend
5036,Coffee,21-01-2017 10:30,weekend
5037,Coffee,21-01-2017 10:38,weekend
5037,Cake,21-01-2017 10:38,weekend
5038,Bread,21-01-2017 10:42,weekend
5038,Scone,21-01-2017 10:42,weekend
5039,Medialuna,21-01-2017 10:56,weekend
5039,Coffee,21-01-2017 10:56,weekend
5040,Coffee,21-01-2017 10:57,weekend
5041,Spanish Brunch,21-01-2017 10:59,weekend
5041,Tea,21-01-2017 10:59,weekend
5041,Alfajores,21-01-2017 10:59,weekend
5042,Cake,21-01-2017 11:09,weekend
5043,Coffee,21-01-2017 11:11,weekend
5043,Coffee,21-01-2017 11:11,weekend
5043,Toast,21-01-2017 11:11,weekend
5043,Tiffin,21-01-2017 11:11,weekend
5044,Brownie,21-01-2017 11:13,weekend
5045,Pastry,21-01-2017 11:16,weekend
5046,Afternoon with the baker,21-01-2017 11:19,weekend
5047,Farm House,21-01-2017 11:32,weekend
5048,Coffee,21-01-2017 11:35,weekend
5048,Coffee,21-01-2017 11:35,weekend
5048,Coke,21-01-2017 11:35,weekend
5048,Juice,21-01-2017 11:35,weekend
5048,Cake,21-01-2017 11:35,weekend
5049,Bread,21-01-2017 11:37,weekend
5049,Tiffin,21-01-2017 11:37,weekend
5049,Cookies,21-01-2017 11:37,weekend
5050,Scone,21-01-2017 11:38,weekend
5050,Cake,21-01-2017 11:38,weekend
5050,Coffee,21-01-2017 11:38,weekend
5051,Coffee,21-01-2017 11:41,weekend
5052,Coffee,21-01-2017 11:42,weekend
5052,Coffee,21-01-2017 11:42,weekend
5052,Alfajores,21-01-2017 11:42,weekend
5052,Tiffin,21-01-2017 11:42,weekend
5052,Brownie,21-01-2017 11:42,weekend
5052,Bread,21-01-2017 11:42,weekend
5054,Coffee,21-01-2017 11:43,weekend
5054,Medialuna,21-01-2017 11:43,weekend
5054,Cake,21-01-2017 11:43,weekend
5055,Granola,21-01-2017 11:44,weekend
5055,Coffee,21-01-2017 11:44,weekend
5056,Cake,21-01-2017 11:49,weekend
5056,Hot chocolate,21-01-2017 11:49,weekend
5057,Tea,21-01-2017 11:52,weekend
5057,Scone,21-01-2017 11:52,weekend
5057,Tiffin,21-01-2017 11:52,weekend
5058,Bread,21-01-2017 11:56,weekend
5059,Tea,21-01-2017 12:02,weekend
5060,Coffee,21-01-2017 12:04,weekend
5060,Bread,21-01-2017 12:04,weekend
5061,Coffee,21-01-2017 12:10,weekend
5061,Coffee,21-01-2017 12:10,weekend
5061,Juice,21-01-2017 12:10,weekend
5061,Cake,21-01-2017 12:10,weekend
5061,Scone,21-01-2017 12:10,weekend
5061,Toast,21-01-2017 12:10,weekend
5062,Jammie Dodgers,21-01-2017 12:12,weekend
5062,Scone,21-01-2017 12:12,weekend
5062,Tiffin,21-01-2017 12:12,weekend
5062,Bread,21-01-2017 12:12,weekend
5062,Hot chocolate,21-01-2017 12:12,weekend
5062,Tea,21-01-2017 12:12,weekend
5062,Coffee,21-01-2017 12:12,weekend
5063,Scandinavian,21-01-2017 12:18,weekend
5064,Afternoon with the baker,21-01-2017 12:32,weekend
5065,Bread,21-01-2017 12:33,weekend
5066,Cookies,21-01-2017 12:34,weekend
5067,Bread,21-01-2017 12:34,weekend
5068,Bread,21-01-2017 12:38,weekend
5069,Spanish Brunch,21-01-2017 12:42,weekend
5069,Coffee,21-01-2017 12:42,weekend
5070,Scandinavian,21-01-2017 12:43,weekend
5071,Scandinavian,21-01-2017 12:45,weekend
5072,Brownie,21-01-2017 12:48,weekend
5072,Scone,21-01-2017 12:48,weekend
5073,Jammie Dodgers,21-01-2017 12:54,weekend
5073,Cake,21-01-2017 12:54,weekend
5075,Sandwich,21-01-2017 13:03,weekend
5076,Hot chocolate,21-01-2017 13:05,weekend
5077,Coffee,21-01-2017 13:07,weekend
5077,Coffee,21-01-2017 13:07,weekend
5078,Coffee,21-01-2017 13:19,weekend
5078,Tea,21-01-2017 13:19,weekend
5079,Sandwich,21-01-2017 13:51,weekend
5079,Cake,21-01-2017 13:51,weekend
5079,Smoothies,21-01-2017 13:51,weekend
5079,Bread,21-01-2017 13:51,weekend
5080,Spanish Brunch,21-01-2017 13:58,weekend
5080,Sandwich,21-01-2017 13:58,weekend
5080,Coffee,21-01-2017 13:58,weekend
5080,Truffles,21-01-2017 13:58,weekend
5081,Cookies,21-01-2017 14:01,weekend
5082,Sandwich,21-01-2017 14:06,weekend
5082,Toast,21-01-2017 14:06,weekend
5082,Tea,21-01-2017 14:06,weekend
5082,Fudge,21-01-2017 14:06,weekend
5083,Coffee,21-01-2017 14:06,weekend
5083,Jammie Dodgers,21-01-2017 14:06,weekend
5084,Cake,21-01-2017 14:07,weekend
5084,Jammie Dodgers,21-01-2017 14:07,weekend
5086,Frittata,21-01-2017 14:10,weekend
5086,Bread,21-01-2017 14:10,weekend
5087,Coffee,21-01-2017 14:30,weekend
5088,Afternoon with the baker,21-01-2017 14:35,weekend
5089,Raspberry shortbread sandwich,21-01-2017 14:37,weekend
5089,Bread,21-01-2017 14:37,weekend
5089,Coffee,21-01-2017 14:37,weekend
5090,Sandwich,21-01-2017 14:39,weekend
5090,Extra Salami or Feta,21-01-2017 14:39,weekend
5090,Tea,21-01-2017 14:39,weekend
5090,Bread,21-01-2017 14:39,weekend
5090,Cake,21-01-2017 14:39,weekend
5092,Tea,21-01-2017 14:42,weekend
5092,Duck egg,21-01-2017 14:42,weekend
5093,Scandinavian,21-01-2017 14:56,weekend
5094,Coffee,21-01-2017 14:59,weekend
5094,Hot chocolate,21-01-2017 14:59,weekend
5094,Brownie,21-01-2017 14:59,weekend
5095,Spanish Brunch,21-01-2017 15:02,weekend
5095,Bread,21-01-2017 15:02,weekend
5096,Bread,21-01-2017 15:11,weekend
5096,Coffee,21-01-2017 15:11,weekend
5097,Jam,21-01-2017 15:13,weekend
5098,Coffee,21-01-2017 15:23,weekend
5098,Frittata,21-01-2017 15:23,weekend
5098,Scone,21-01-2017 15:23,weekend
5099,Coffee,21-01-2017 15:25,weekend
5099,Coffee,21-01-2017 15:25,weekend
5099,Cake,21-01-2017 15:25,weekend
5099,Bread,21-01-2017 15:25,weekend
5100,Coffee,21-01-2017 15:26,weekend
5100,Hot chocolate,21-01-2017 15:26,weekend
5100,Cake,21-01-2017 15:26,weekend
5100,Brownie,21-01-2017 15:26,weekend
5100,Extra Salami or Feta,21-01-2017 15:26,weekend
5101,Fudge,21-01-2017 15:37,weekend
5102,Coffee,21-01-2017 15:39,weekend
5103,Hot chocolate,21-01-2017 15:41,weekend
5103,Bread,21-01-2017 15:41,weekend
5103,Scone,21-01-2017 15:41,weekend
5104,Cake,21-01-2017 15:49,weekend
5105,Bread,21-01-2017 15:53,weekend
5105,Bread,21-01-2017 15:53,weekend
5105,Frittata,21-01-2017 15:53,weekend
5106,Coffee,21-01-2017 15:55,weekend
5106,Bread,21-01-2017 15:55,weekend
5107,Brownie,21-01-2017 16:00,weekend
5108,Cake,21-01-2017 16:06,weekend
5108,Muffin,21-01-2017 16:06,weekend
5109,Cake,21-01-2017 16:07,weekend
5110,Hot chocolate,21-01-2017 16:07,weekend
5110,Coffee,21-01-2017 16:07,weekend
5111,Tea,21-01-2017 16:13,weekend
5111,Frittata,21-01-2017 16:13,weekend
5112,Coffee,21-01-2017 16:38,weekend
5113,Tea,21-01-2017 16:41,weekend
5113,Hot chocolate,21-01-2017 16:41,weekend
5113,Juice,21-01-2017 16:41,weekend
5113,Cookies,21-01-2017 16:41,weekend
5114,Cake,21-01-2017 16:45,weekend
5114,Bread,21-01-2017 16:45,weekend
5114,Hot chocolate,21-01-2017 16:45,weekend
5115,Bread,22-01-2017 09:16,weekend
5116,Scone,22-01-2017 09:24,weekend
5116,Cookies,22-01-2017 09:24,weekend
5116,Coffee,22-01-2017 09:24,weekend
5116,Juice,22-01-2017 09:24,weekend
5117,Coffee,22-01-2017 09:36,weekend
5117,Coffee,22-01-2017 09:36,weekend
5117,Brownie,22-01-2017 09:36,weekend
5117,Scone,22-01-2017 09:36,weekend
5118,Coffee,22-01-2017 09:39,weekend
5119,Tea,22-01-2017 09:49,weekend
5119,Raspberry shortbread sandwich,22-01-2017 09:49,weekend
5120,Afternoon with the baker,22-01-2017 09:55,weekend
5121,Hot chocolate,22-01-2017 09:57,weekend
5121,Coffee,22-01-2017 09:57,weekend
5121,Tea,22-01-2017 09:57,weekend
5121,Alfajores,22-01-2017 09:57,weekend
5121,Pastry,22-01-2017 09:57,weekend
5121,Tiffin,22-01-2017 09:57,weekend
5122,Coffee,22-01-2017 10:02,weekend
5122,Medialuna,22-01-2017 10:02,weekend
5123,Toast,22-01-2017 10:04,weekend
5123,Coffee,22-01-2017 10:04,weekend
5124,Coffee,22-01-2017 10:05,weekend
5125,Coffee,22-01-2017 10:11,weekend
5125,Coffee,22-01-2017 10:11,weekend
5125,Toast,22-01-2017 10:11,weekend
5126,Coffee,22-01-2017 10:12,weekend
5127,Bread,22-01-2017 10:14,weekend
5127,Coffee,22-01-2017 10:14,weekend
5127,Bread,22-01-2017 10:14,weekend
5128,Bread,22-01-2017 10:15,weekend
5128,Eggs,22-01-2017 10:15,weekend
5129,Bread,22-01-2017 10:33,weekend
5130,Bread,22-01-2017 10:50,weekend
5130,Bread,22-01-2017 10:50,weekend
5130,Coffee,22-01-2017 10:50,weekend
5130,Scone,22-01-2017 10:50,weekend
5130,Frittata,22-01-2017 10:50,weekend
5131,Medialuna,22-01-2017 10:50,weekend
5132,Bread,22-01-2017 10:51,weekend
5133,Coffee,22-01-2017 10:53,weekend
5133,Bread,22-01-2017 10:53,weekend
5133,Bread,22-01-2017 10:53,weekend
5134,Coffee,22-01-2017 10:55,weekend
5134,Coffee,22-01-2017 10:55,weekend
5134,Toast,22-01-2017 10:55,weekend
5135,Medialuna,22-01-2017 11:05,weekend
5136,Scone,22-01-2017 11:14,weekend
5137,Tea,22-01-2017 11:18,weekend
5137,Coffee,22-01-2017 11:18,weekend
5137,Toast,22-01-2017 11:18,weekend
5137,Bread,22-01-2017 11:18,weekend
5138,Bread,22-01-2017 11:23,weekend
5138,Alfajores,22-01-2017 11:23,weekend
5139,Coffee,22-01-2017 11:27,weekend
5139,Cake,22-01-2017 11:27,weekend
5140,Coffee,22-01-2017 11:35,weekend
5140,Cake,22-01-2017 11:35,weekend
5140,Bread,22-01-2017 11:35,weekend
5141,Bread,22-01-2017 11:37,weekend
5141,Coffee,22-01-2017 11:37,weekend
5141,Tea,22-01-2017 11:37,weekend
5142,Hot chocolate,22-01-2017 11:39,weekend
5142,Cake,22-01-2017 11:39,weekend
5142,Bread,22-01-2017 11:39,weekend
5143,Tea,22-01-2017 11:41,weekend
5144,Alfajores,22-01-2017 12:02,weekend
5144,Coffee,22-01-2017 12:02,weekend
5145,Hot chocolate,22-01-2017 12:04,weekend
5145,Coffee,22-01-2017 12:04,weekend
5146,Hot chocolate,22-01-2017 12:10,weekend
5146,Smoothies,22-01-2017 12:10,weekend
5146,The Nomad,22-01-2017 12:10,weekend
5146,Bread,22-01-2017 12:10,weekend
5146,Afternoon with the baker,22-01-2017 12:10,weekend
5147,Tea,22-01-2017 12:10,weekend
5148,Bread,22-01-2017 12:17,weekend
5149,Jammie Dodgers,22-01-2017 12:28,weekend
5150,The Nomad,22-01-2017 12:35,weekend
5150,Juice,22-01-2017 12:35,weekend
5150,Coffee,22-01-2017 12:35,weekend
5150,Coffee,22-01-2017 12:35,weekend
5151,Bread,22-01-2017 12:44,weekend
5151,Scone,22-01-2017 12:44,weekend
5151,Pastry,22-01-2017 12:44,weekend
5151,Cake,22-01-2017 12:44,weekend
5151,Bread,22-01-2017 12:44,weekend
5152,Coffee,22-01-2017 12:53,weekend
5152,Scone,22-01-2017 12:53,weekend
5152,Sandwich,22-01-2017 12:53,weekend
5153,Coffee,22-01-2017 12:55,weekend
5153,Cake,22-01-2017 12:55,weekend
5153,Pastry,22-01-2017 12:55,weekend
5154,Tea,22-01-2017 12:58,weekend
5154,Cookies,22-01-2017 12:58,weekend
5154,Soup,22-01-2017 12:58,weekend
5155,Hot chocolate,22-01-2017 13:00,weekend
5155,Bread,22-01-2017 13:00,weekend
5155,Cake,22-01-2017 13:00,weekend
5155,Jammie Dodgers,22-01-2017 13:00,weekend
5156,Soup,22-01-2017 13:00,weekend
5157,Salad,22-01-2017 13:01,weekend
5158,Pastry,22-01-2017 13:08,weekend
5158,Frittata,22-01-2017 13:08,weekend
5159,Bread,22-01-2017 13:12,weekend
5160,Alfajores,22-01-2017 13:20,weekend
5160,Jammie Dodgers,22-01-2017 13:20,weekend
5160,Cake,22-01-2017 13:20,weekend
5160,Tiffin,22-01-2017 13:20,weekend
5160,Cake,22-01-2017 13:20,weekend
5161,Soup,22-01-2017 13:38,weekend
5161,Salad,22-01-2017 13:38,weekend
5161,Extra Salami or Feta,22-01-2017 13:38,weekend
5161,Sandwich,22-01-2017 13:38,weekend
5161,Coffee,22-01-2017 13:38,weekend
5161,Coffee,22-01-2017 13:38,weekend
5161,Coffee,22-01-2017 13:38,weekend
5162,Coffee,22-01-2017 13:42,weekend
5162,Coffee,22-01-2017 13:42,weekend
5162,Alfajores,22-01-2017 13:42,weekend
5163,Cake,22-01-2017 14:03,weekend
5164,Tea,22-01-2017 14:07,weekend
5164,Tea,22-01-2017 14:07,weekend
5165,Smoothies,22-01-2017 14:13,weekend
5165,Tea,22-01-2017 14:13,weekend
5165,Hot chocolate,22-01-2017 14:13,weekend
5165,Jammie Dodgers,22-01-2017 14:13,weekend
5166,Coffee,22-01-2017 14:15,weekend
5166,Bread,22-01-2017 14:15,weekend
5167,Toast,22-01-2017 14:37,weekend
5167,Soup,22-01-2017 14:37,weekend
5167,Coffee,22-01-2017 14:37,weekend
5167,Juice,22-01-2017 14:37,weekend
5168,Alfajores,22-01-2017 14:40,weekend
5168,Coffee,22-01-2017 14:40,weekend
5168,Bread,22-01-2017 14:40,weekend
5169,Coffee,22-01-2017 14:41,weekend
5169,Coffee,22-01-2017 14:41,weekend
5169,Spanish Brunch,22-01-2017 14:41,weekend
5169,Duck egg,22-01-2017 14:41,weekend
5170,Soup,22-01-2017 14:49,weekend
5170,Coffee,22-01-2017 14:49,weekend
5170,Cake,22-01-2017 14:49,weekend
5171,Coffee,22-01-2017 14:50,weekend
5172,Sandwich,22-01-2017 15:10,weekend
5173,Coffee,22-01-2017 15:11,weekend
5173,Coffee,22-01-2017 15:11,weekend
5173,Sandwich,22-01-2017 15:11,weekend
5173,Sandwich,22-01-2017 15:11,weekend
5174,Tea,22-01-2017 15:24,weekend
5174,Toast,22-01-2017 15:24,weekend
5175,Coffee,22-01-2017 15:26,weekend
5176,Truffles,22-01-2017 15:28,weekend
5176,Juice,22-01-2017 15:28,weekend
5176,Bread,22-01-2017 15:28,weekend
5176,Jammie Dodgers,22-01-2017 15:28,weekend
5176,Cake,22-01-2017 15:28,weekend
5176,Medialuna,22-01-2017 15:28,weekend
5177,Coffee,22-01-2017 15:46,weekend
5177,Jammie Dodgers,22-01-2017 15:46,weekend
5178,Bread,22-01-2017 15:57,weekend
5179,Smoothies,22-01-2017 15:59,weekend
5179,Tea,22-01-2017 15:59,weekend
5179,Bread,22-01-2017 15:59,weekend
5179,Fudge,22-01-2017 15:59,weekend
5180,Bread,23-01-2017 08:50,weekday
5181,Bread,23-01-2017 08:59,weekday
5182,Coffee,23-01-2017 09:04,weekday
5182,Coffee,23-01-2017 09:04,weekday
5183,Coffee,23-01-2017 09:05,weekday
5184,Hot chocolate,23-01-2017 09:40,weekday
5184,Toast,23-01-2017 09:40,weekday
5185,Tea,23-01-2017 09:43,weekday
5185,Hot chocolate,23-01-2017 09:43,weekday
5185,Sandwich,23-01-2017 09:43,weekday
5187,Tea,23-01-2017 10:33,weekday
5187,Coffee,23-01-2017 10:33,weekday
5187,Hot chocolate,23-01-2017 10:33,weekday
5188,Cake,23-01-2017 11:17,weekday
5189,Coffee,23-01-2017 11:28,weekday
5189,Coffee,23-01-2017 11:28,weekday
5189,Toast,23-01-2017 11:28,weekday
5189,Extra Salami or Feta,23-01-2017 11:28,weekday
5189,Cake,23-01-2017 11:28,weekday
5190,Bread,23-01-2017 11:32,weekday
5190,Coffee,23-01-2017 11:32,weekday
5190,Pastry,23-01-2017 11:32,weekday
5191,Coffee,23-01-2017 11:52,weekday
5191,Toast,23-01-2017 11:52,weekday
5192,Sandwich,23-01-2017 12:18,weekday
5192,Bread,23-01-2017 12:18,weekday
5193,Coffee,23-01-2017 12:19,weekday
5194,Sandwich,23-01-2017 12:30,weekday
5194,Cake,23-01-2017 12:30,weekday
5194,Hot chocolate,23-01-2017 12:30,weekday
5195,Farm House,23-01-2017 12:32,weekday
5195,Pastry,23-01-2017 12:32,weekday
5196,Coffee,23-01-2017 12:33,weekday
5196,Soup,23-01-2017 12:33,weekday
5197,Soup,23-01-2017 12:37,weekday
5197,Bread,23-01-2017 12:37,weekday
5198,Tea,23-01-2017 12:42,weekday
5198,Tea,23-01-2017 12:42,weekday
5199,Cake,23-01-2017 12:45,weekday
5199,Frittata,23-01-2017 12:45,weekday
5200,Tea,23-01-2017 12:47,weekday
5200,Coffee,23-01-2017 12:47,weekday
5200,Cake,23-01-2017 12:47,weekday
5201,Cookies,23-01-2017 12:55,weekday
5201,Cake,23-01-2017 12:55,weekday
5202,Tea,23-01-2017 12:55,weekday
5202,Cake,23-01-2017 12:55,weekday
5202,Cake,23-01-2017 12:55,weekday
5203,Cake,23-01-2017 12:57,weekday
5204,Cookies,23-01-2017 13:01,weekday
5205,Cake,23-01-2017 13:06,weekday
5205,Cookies,23-01-2017 13:06,weekday
5205,Sandwich,23-01-2017 13:06,weekday
5205,Soup,23-01-2017 13:06,weekday
5205,Coffee,23-01-2017 13:06,weekday
5205,Tea,23-01-2017 13:06,weekday
5206,Tea,23-01-2017 13:08,weekday
5206,Cookies,23-01-2017 13:08,weekday
5207,Bread,23-01-2017 13:28,weekday
5208,Sandwich,23-01-2017 13:42,weekday
5208,Sandwich,23-01-2017 13:42,weekday
5208,Coke,23-01-2017 13:42,weekday
5208,Cake,23-01-2017 13:42,weekday
5208,Crisps,23-01-2017 13:42,weekday
5209,Coffee,23-01-2017 13:44,weekday
5209,Soup,23-01-2017 13:44,weekday
5210,Spanish Brunch,23-01-2017 13:50,weekday
5210,Tea,23-01-2017 13:50,weekday
5210,Bread,23-01-2017 13:50,weekday
5210,Cake,23-01-2017 13:50,weekday
5211,Coffee,23-01-2017 13:51,weekday
5212,Bread,23-01-2017 13:55,weekday
5213,Coffee,23-01-2017 14:08,weekday
5214,Coffee,23-01-2017 14:12,weekday
5215,Coffee,23-01-2017 14:22,weekday
5215,Bread,23-01-2017 14:22,weekday
5216,Bread,23-01-2017 14:57,weekday
5216,Coffee,23-01-2017 14:57,weekday
5216,Cake,23-01-2017 14:57,weekday
5217,Coffee,23-01-2017 15:04,weekday
5217,Coffee,23-01-2017 15:04,weekday
5217,Medialuna,23-01-2017 15:04,weekday
5218,Cake,23-01-2017 15:14,weekday
5219,Soup,23-01-2017 15:25,weekday
5219,Coffee,23-01-2017 15:25,weekday
5219,Coffee,23-01-2017 15:25,weekday
5219,Coffee,23-01-2017 15:25,weekday
5219,Cake,23-01-2017 15:25,weekday
5220,Alfajores,23-01-2017 15:33,weekday
5220,Coffee,23-01-2017 15:33,weekday
5221,Coffee,23-01-2017 15:46,weekday
5221,Chicken Stew,23-01-2017 15:46,weekday
5221,Juice,23-01-2017 15:46,weekday
5222,Coffee,23-01-2017 16:14,weekday
5222,Hot chocolate,23-01-2017 16:14,weekday
5222,Cake,23-01-2017 16:14,weekday
5223,Cookies,23-01-2017 16:18,weekday
5223,Hot chocolate,23-01-2017 16:18,weekday
5223,Tea,23-01-2017 16:18,weekday
5223,Toast,23-01-2017 16:18,weekday
5224,Coffee,23-01-2017 16:39,weekday
5225,Hot chocolate,23-01-2017 16:40,weekday
5225,Coffee,23-01-2017 16:40,weekday
5225,Coffee,23-01-2017 16:40,weekday
5225,Cake,23-01-2017 16:40,weekday
5225,Cookies,23-01-2017 16:40,weekday
5226,Hot chocolate,23-01-2017 16:51,weekday
5226,Cake,23-01-2017 16:51,weekday
5227,Bread,24-01-2017 08:39,weekday
5228,Bread,24-01-2017 08:42,weekday
5229,Bread,24-01-2017 08:43,weekday
5230,Coffee,24-01-2017 09:07,weekday
5230,Coffee,24-01-2017 09:07,weekday
5230,Pastry,24-01-2017 09:07,weekday
5231,Coffee,24-01-2017 09:11,weekday
5232,Coffee,24-01-2017 09:14,weekday
5232,Scandinavian,24-01-2017 09:14,weekday
5232,Focaccia,24-01-2017 09:14,weekday
5233,Bread,24-01-2017 09:20,weekday
5234,Coffee,24-01-2017 10:00,weekday
5234,Coffee,24-01-2017 10:00,weekday
5235,Coffee,24-01-2017 10:24,weekday
5236,Coffee,24-01-2017 10:42,weekday
5237,Coffee,24-01-2017 10:50,weekday
5238,Bread,24-01-2017 10:53,weekday
5238,Cookies,24-01-2017 10:53,weekday
5239,Scandinavian,24-01-2017 11:04,weekday
5240,Scandinavian,24-01-2017 11:04,weekday
5241,Scandinavian,24-01-2017 11:05,weekday
5242,Farm House,24-01-2017 11:13,weekday
5243,Coffee,24-01-2017 11:16,weekday
5243,Coffee,24-01-2017 11:16,weekday
5244,Bread,24-01-2017 11:19,weekday
5245,Farm House,24-01-2017 11:21,weekday
5247,Coffee,24-01-2017 11:36,weekday
5247,Vegan mincepie,24-01-2017 11:36,weekday
5248,Coffee,24-01-2017 11:37,weekday
5249,Coffee,24-01-2017 11:38,weekday
5249,Medialuna,24-01-2017 11:38,weekday
5249,Bread,24-01-2017 11:38,weekday
5250,Muffin,24-01-2017 11:53,weekday
5250,Pastry,24-01-2017 11:53,weekday
5250,Coffee,24-01-2017 11:53,weekday
5250,Tea,24-01-2017 11:53,weekday
5251,Cake,24-01-2017 11:56,weekday
5252,Chicken Stew,24-01-2017 12:00,weekday
5253,Tea,24-01-2017 12:06,weekday
5254,Soup,24-01-2017 12:09,weekday
5255,Bread,24-01-2017 12:13,weekday
5255,Coffee,24-01-2017 12:13,weekday
5255,Salad,24-01-2017 12:13,weekday
5255,Spanish Brunch,24-01-2017 12:13,weekday
5256,Coke,24-01-2017 12:15,weekday
5257,Tea,24-01-2017 12:20,weekday
5258,Chicken Stew,24-01-2017 12:24,weekday
5259,Bread,24-01-2017 12:30,weekday
5260,Tea,24-01-2017 12:38,weekday
5260,Coffee,24-01-2017 12:38,weekday
5260,Soup,24-01-2017 12:38,weekday
5260,Art Tray,24-01-2017 12:38,weekday
5261,Bread,24-01-2017 12:43,weekday
5261,Focaccia,24-01-2017 12:43,weekday
5261,Medialuna,24-01-2017 12:43,weekday
5261,Cookies,24-01-2017 12:43,weekday
5261,Coffee,24-01-2017 12:43,weekday
5262,Bread,24-01-2017 12:46,weekday
5263,Soup,24-01-2017 13:06,weekday
5264,Chicken Stew,24-01-2017 13:14,weekday
5264,Art Tray,24-01-2017 13:14,weekday
5264,Pastry,24-01-2017 13:14,weekday
5264,Truffles,24-01-2017 13:14,weekday
5264,Coffee,24-01-2017 13:14,weekday
5264,Coke,24-01-2017 13:14,weekday
5264,Bread,24-01-2017 13:14,weekday
5265,Bread,24-01-2017 13:17,weekday
5265,Focaccia,24-01-2017 13:17,weekday
5267,Frittata,24-01-2017 13:23,weekday
5267,Tea,24-01-2017 13:23,weekday
5268,Coffee,24-01-2017 13:24,weekday
5268,Chicken Stew,24-01-2017 13:24,weekday
5268,Art Tray,24-01-2017 13:24,weekday
5269,Bread,24-01-2017 13:27,weekday
5269,Scandinavian,24-01-2017 13:27,weekday
5271,Tea,24-01-2017 13:32,weekday
5271,Tea,24-01-2017 13:32,weekday
5271,Spanish Brunch,24-01-2017 13:32,weekday
5271,Salad,24-01-2017 13:32,weekday
5272,Cake,24-01-2017 13:45,weekday
5273,Coffee,24-01-2017 13:50,weekday
5273,Coffee,24-01-2017 13:50,weekday
5273,Hot chocolate,24-01-2017 13:50,weekday
5274,Spanish Brunch,24-01-2017 13:52,weekday
5274,Juice,24-01-2017 13:52,weekday
5274,Truffles,24-01-2017 13:52,weekday
5275,Coffee,24-01-2017 14:07,weekday
5275,Pastry,24-01-2017 14:07,weekday
5276,Cake,24-01-2017 14:12,weekday
5277,Fudge,24-01-2017 14:20,weekday
5277,Sandwich,24-01-2017 14:20,weekday
5278,Muffin,24-01-2017 14:25,weekday
5278,Cookies,24-01-2017 14:25,weekday
5279,Bread,24-01-2017 14:49,weekday
5279,Bread,24-01-2017 14:49,weekday
5280,Coffee,24-01-2017 15:03,weekday
5281,Coffee,24-01-2017 15:08,weekday
5281,Cake,24-01-2017 15:08,weekday
5282,Tea,24-01-2017 15:25,weekday
5282,Chicken Stew,24-01-2017 15:25,weekday
5283,Bread,24-01-2017 16:08,weekday
5283,Coffee,24-01-2017 16:08,weekday
5283,Cake,24-01-2017 16:08,weekday
5284,Bread,24-01-2017 16:18,weekday
5284,Cake,24-01-2017 16:18,weekday
5285,Bread,24-01-2017 16:23,weekday
5286,Coffee,24-01-2017 16:29,weekday
5286,Bread,24-01-2017 16:29,weekday
5287,Coffee,24-01-2017 16:40,weekday
5287,Pastry,24-01-2017 16:40,weekday
5288,Tea,24-01-2017 17:09,weekday
5288,Cake,24-01-2017 17:09,weekday
5289,Bread,25-01-2017 08:40,weekday
5290,Bread,25-01-2017 08:47,weekday
5291,Coffee,25-01-2017 08:50,weekday
5291,Toast,25-01-2017 08:50,weekday
5292,Coffee,25-01-2017 08:53,weekday
5293,Bread,25-01-2017 09:21,weekday
5293,Medialuna,25-01-2017 09:21,weekday
5294,Eggs,25-01-2017 09:44,weekday
5294,Coffee,25-01-2017 09:44,weekday
5294,Pastry,25-01-2017 09:44,weekday
5295,Coffee,25-01-2017 09:47,weekday
5296,Scandinavian,25-01-2017 10:51,weekday
5296,Cookies,25-01-2017 10:51,weekday
5297,Bread,25-01-2017 10:53,weekday
5298,Bread,25-01-2017 10:54,weekday
5299,Bread,25-01-2017 10:59,weekday
5300,Medialuna,25-01-2017 11:18,weekday
5301,Farm House,25-01-2017 11:26,weekday
5302,Baguette,25-01-2017 11:27,weekday
5302,Bread,25-01-2017 11:27,weekday
5303,Bread,25-01-2017 11:30,weekday
5304,Baguette,25-01-2017 11:31,weekday
5305,Soup,25-01-2017 12:05,weekday
5306,Tea,25-01-2017 12:11,weekday
5307,Coffee,25-01-2017 12:36,weekday
5307,Tea,25-01-2017 12:36,weekday
